Name,CSD_Refcode,Database_Acronym,Generic_Identity,Calculation_Type,Density,GSA,VSA,VF,PV,LCD,PLD,Source,Crystal_Structure_File_Type,Crystal_Structure_Availability,matched_not_open_in_col,OOD_flag
WOBHEB01_CoRE,WOBHEB01,CoRE,Real,Crystallographic properties,1.22811,1182.91,1442.07,0.704021,0.537801,11.82299,11.04145,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
FUNBOG_CoRE,FUNBOG,CoRE,Real,Crystallographic properties,0.581592,3326.93,1934.92,0.799476,1.34511,12.59077,11.01228,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
SARGUP_CoRE,SARGUP,CoRE,Real,Crystallographic properties,1.13144,1297.08,1467.58,0.717642,0.57007,11.61679,10.99572,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
NAVJAW01_CoRE,NAVJAW01,CoRE,Real,Crystallographic properties,1.17113,1202.62,1413.37,0.691601,0.542982,11.35149,10.97665,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
WIZDAL_CoRE,WIZDAL,CoRE,Real,Crystallographic properties,1.17225,1218.99,1428.95,0.711087,0.544624,11.53266,10.95276,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
SARHEA_CoRE,SARHEA,CoRE,Real,Crystallographic properties,1.13912,1291.17,1470.79,0.718356,0.564009,11.57288,10.94497,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
TASZEU_CoRE,TASZEU,CoRE,Real,Crystallographic properties,0.559582,3185.54,1782.57,0.777633,1.35766,12.15025,10.9248,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
ADASEF_CoRE,ADASEF,CoRE,Real,Crystallographic properties,0.435607,4167.72,1815.49,0.887154,1.95631,21.62414,10.92309,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
ECOLEP_CoRE,ECOLEP,CoRE,Real,Crystallographic properties,0.407232,4509.46,1836.39,0.887086,2.09439,11.63969,10.91794,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
FIJDOS_CoRE,FIJDOS,CoRE,Real,Crystallographic properties,1.21946,1232.53,1503.03,0.733865,0.543101,11.71715,10.90932,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
PALTON_CoRE,PALTON,CoRE,Real,Crystallographic properties,0.723595,2222.85,1608.45,0.668939,0.943608,12.85281,10.88454,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
CUVTUJ_CoRE,CUVTUJ,CoRE,Real,Crystallographic properties,1.17569,1218.26,1432.3,0.710533,0.541817,11.49174,10.88335,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
AMIMEP_CoRE,AMIMEP,CoRE,Real,Crystallographic properties,0.985981,1132.54,1116.66,0.563613,0.619011,11.21563,10.87494,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
XAHPED_CoRE,XAHPED,CoRE,Real,Crystallographic properties,0.374438,5130.58,1921.09,0.871702,2.25968,12.36916,10.86748,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
TEMPEI_CoRE,TEMPEI,CoRE,Real,Crystallographic properties,0.592467,2906.75,1722.15,0.725005,1.26272,15.71457,10.86579,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
WOBHOL_CoRE,WOBHOL,CoRE,Real,Crystallographic properties,1.21578,1214.58,1476.66,0.733367,0.547434,11.68121,10.84815,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
GUPBEZ01_CoRE,GUPBEZ01,CoRE,Real,Crystallographic properties,2.45415,1753.13,1597.53,0.203972,0.190142,23.87093,10.84779,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
LEJRIC_CoRE,LEJRIC,CoRE,Real,Crystallographic properties,1.19086,1238.22,1474.56,0.71281,0.54288,11.60038,10.84685,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
SATNOR_CoRE,SATNOR,CoRE,Real,Crystallographic properties,1.18057,1209.23,1422.89,0.720307,0.542815,11.53388,10.83707,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
SARHAW_CoRE,SARHAW,CoRE,Real,Crystallographic properties,1.13288,1271.49,1440.46,0.706737,0.562478,11.26396,10.82702,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
SATNOR01_CoRE,SATNOR01,CoRE,Real,Crystallographic properties,1.1767,1249.97,1475.67,0.720453,0.545576,11.52913,10.81966,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
WOBHIF01_CoRE,WOBHIF01,CoRE,Real,Crystallographic properties,1.25104,1210.65,1478.78,0.737145,0.527496,11.64593,10.81912,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
CAXVOO_CoRE,CAXVOO,CoRE,Real,Crystallographic properties,1.12074,1285.64,1440.88,0.699871,0.571911,11.60689,10.81841,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
CAXVII_CoRE,CAXVII,CoRE,Real,Crystallographic properties,1.12398,1288.82,1448.62,0.701956,0.569475,11.59355,10.81412,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
CAXWEF_CoRE,CAXWEF,CoRE,Real,Crystallographic properties,1.14451,1258.59,1440.46,0.705279,0.5554,11.47659,10.80771,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
IYIHUU_CoRE,IYIHUU,CoRE,Real,Crystallographic properties,0.633254,2974.18,1886.95,0.774678,1.19149,12.02422,10.80136,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
WOBHIF02_CoRE,WOBHIF02,CoRE,Real,Crystallographic properties,1.22146,1159.1,1464.93,0.726148,0.543914,11.56233,10.79499,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
VOGTIV_CoRE,VOGTIV,CoRE,Real,Crystallographic properties,0.91487,1585.34,1450.38,0.711839,0.70325,11.63962,10.76489,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
WOBHIF_CoRE,WOBHIF,CoRE,Real,Crystallographic properties,1.26386,1199.53,1500.66,0.736231,0.520866,11.56098,10.76086,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
EMIGAJ_CoRE,EMIGAJ,CoRE,Real,Crystallographic properties,1.10466,1994.72,2203.48,0.831729,0.686684,12.66503,10.75886,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
XUKYEI_CoRE,XUKYEI,CoRE,Real,Crystallographic properties,0.287208,6326.62,1817.06,0.882088,3.02171,13.17229,10.75846,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
CAXWAB_CoRE,CAXWAB,CoRE,Real,Crystallographic properties,1.14505,1259.64,1442.37,0.702485,0.554974,11.4798,10.74592,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
CAXWIJ_CoRE,CAXWIJ,CoRE,Real,Crystallographic properties,1.143,1267.98,1449.3,0.704493,0.557762,11.51419,10.74205,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
TASYUJ_CoRE,TASYUJ,CoRE,Real,Crystallographic properties,0.620401,2333.69,1447.82,0.722824,1.18665,12.08736,10.73897,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
WAGYUA_CoRE,WAGYUA,CoRE,Real,Crystallographic properties,0.43834,4532.83,1986.92,0.857408,1.89956,16.87143,10.73771,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
LENKIA_CoRE,LENKIA,CoRE,Real,Crystallographic properties,1.31035,1095.31,1435.23,0.687066,0.484347,11.49385,10.72801,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
LECQEQ_CoRE,LECQEQ,CoRE,Real,Crystallographic properties,1.19411,1244.71,1486.31,0.709351,0.54484,11.46886,10.71142,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
NEYYOG_CoRE,NEYYOG,CoRE,Real,Crystallographic properties,2.29878,257.264,591.394,0.261525,0.218774,12.40074,10.67498,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
NOKLIJ_CoRE,NOKLIJ,CoRE,Real,Crystallographic properties,1.19833,1238.82,1484.51,0.710031,0.542864,11.48526,10.66621,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
OGEBAF_CoRE,OGEBAF,CoRE,Real,Crystallographic properties,0.410864,5163.42,2121.46,0.861696,2.0334,14.90715,10.64936,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
NAVJAW_CoRE,NAVJAW,CoRE,Real,Crystallographic properties,1.17524,1210.36,1417.5,0.713978,0.541421,11.39616,10.64642,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
LETPOR01_CoRE,LETPOR01,CoRE,Real,Crystallographic properties,1.65616,1097.51,1438.75,0.09288,0.278413,11.06768,10.64558,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
EDUVOO_CoRE,EDUVOO,CoRE,Real,Crystallographic properties,0.373403,4857.11,1813.66,0.912442,2.31058,20.93415,10.629,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
WOBHEB_CoRE,WOBHEB,CoRE,Real,Crystallographic properties,1.21909,1204.86,1479.71,0.72367,0.540461,11.39724,10.6155,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BUFPAU01_CoRE,BUFPAU01,CoRE,Real,Crystallographic properties,0.889626,1264.24,1116.58,0.609241,0.757969,17.81492,10.58242,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
OLOGEC_CoRE,OLOGEC,CoRE,Real,Crystallographic properties,0.526318,3817.17,2009.05,0.836888,1.53307,13.04043,10.53518,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
CAXVUU_CoRE,CAXVUU,CoRE,Real,Crystallographic properties,1.14718,1272.19,1459.43,0.698902,0.551286,11.30625,10.52946,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
WIZDEP_CoRE,WIZDEP,CoRE,Real,Crystallographic properties,1.29023,1121.83,1447.42,0.690685,0.49679,11.38801,10.51458,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
IZOWAW_CoRE,IZOWAW,CoRE,Real,Crystallographic properties,1.00603,1766.54,1777.19,0.775942,0.789325,18.94727,10.51321,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BUFPAU_CoRE,BUFPAU,CoRE,Real,Crystallographic properties,0.883203,1256.41,1117.73,0.613662,0.765045,17.73142,10.50821,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
AWEJIW_CoRE,AWEJIW,CoRE,Real,Crystallographic properties,1.19375,937.46,1119.09,0.55012,0.494597,10.88001,10.50387,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
EVOTIT_CoRE,EVOTIT,CoRE,Real,Crystallographic properties,0.985184,1349.15,1329.16,0.534415,0.630622,12.45616,10.49739,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
WAMREJ_CoRE,WAMREJ,CoRE,Real,Crystallographic properties,0.575196,3549.39,2041.59,0.839053,1.35505,15.93828,10.49353,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
FATKIV_CoRE,FATKIV,CoRE,Real,Crystallographic properties,0.799535,1099.34,878.957,0.485123,0.783483,14.84172,10.48506,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
KARNAU_CoRE,KARNAU,CoRE,Real,Crystallographic properties,0.459782,4036.75,1856.03,0.843085,1.73891,15.53234,10.48172,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
ICITEU_CoRE,ICITEU,CoRE,Real,Crystallographic properties,0.512865,3168.47,1625.0,0.802949,1.56264,19.79523,10.47822,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BEPLUF_CoRE,BEPLUF,CoRE,Real,Crystallographic properties,0.882268,1398.89,1234.19,0.562735,0.747876,10.54661,10.45745,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BEQFEK_CoRE,BEQFEK,CoRE,Real,Crystallographic properties,1.07568,636.084,684.222,0.352848,0.50233,10.54574,10.4512,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BOXFOK_CoRE,BOXFOK,CoRE,Real,Crystallographic properties,0.790526,1621.71,1282.01,0.65846,0.882241,18.06209,10.42327,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
MARJAQ_CoRE,MARJAQ,CoRE,Real,Crystallographic properties,1.83144,600.558,1099.89,0.656088,0.314693,10.6358,10.41841,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
PELRIJ_CoRE,PELRIJ,CoRE,Real,Crystallographic properties,0.51708,3330.16,1721.96,0.836023,1.53725,21.55599,10.38341,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
KIPKIF_CoRE,KIPKIF,CoRE,Real,Crystallographic properties,1.11052,611.75,679.358,0.350383,0.49431,10.444,10.34598,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
WONZOP_CoRE,WONZOP,CoRE,Real,Crystallographic properties,0.652092,2749.3,1792.8,0.726035,1.11924,11.00202,10.33195,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
YOZBUL01_CoRE,YOZBUL01,CoRE,Real,Crystallographic properties,1.07643,1223.73,1317.25,0.504157,0.596419,12.18249,10.30708,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
SUKNUI_CoRE,SUKNUI,CoRE,Real,Crystallographic properties,0.775347,2255.84,1749.06,0.653506,0.881413,11.25061,10.30174,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
KIGCEK_CoRE,KIGCEK,CoRE,Real,Crystallographic properties,0.990795,1234.8,1223.44,0.524454,0.616609,10.39364,10.27787,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
ADATAC_CoRE,ADATAC,CoRE,Real,Crystallographic properties,0.33727,5145.19,1735.32,0.904943,2.57212,26.33515,10.27637,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
VUQJUN_CoRE,VUQJUN,CoRE,Real,Crystallographic properties,0.790589,1942.57,1535.77,0.709199,0.847897,11.32844,10.26466,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
VUQJUN01_CoRE,VUQJUN01,CoRE,Real,Crystallographic properties,0.790589,1936.56,1531.02,0.710136,0.847786,11.32335,10.23371,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BEPMAM_CoRE,BEPMAM,CoRE,Real,Crystallographic properties,0.893987,1372.02,1226.57,0.558995,0.732663,10.35764,10.23297,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BEPNOB_CoRE,BEPNOB,CoRE,Real,Crystallographic properties,0.890303,1362.53,1213.07,0.552322,0.737821,10.36311,10.23127,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BEPNUH_CoRE,BEPNUH,CoRE,Real,Crystallographic properties,1.16569,898.568,1047.45,0.477452,0.521649,10.32563,10.2098,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
ANUGEW_CoRE,ANUGEW,CoRE,Real,Crystallographic properties,0.443469,4588.75,2034.97,0.874377,1.86835,14.4419,10.20511,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BEPNIV_CoRE,BEPNIV,CoRE,Real,Crystallographic properties,0.893387,1380.95,1233.72,0.551412,0.734152,10.32219,10.19883,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
FEVFUJ_CoRE,FEVFUJ,CoRE,Real,Crystallographic properties,0.806112,1840.73,1483.83,0.575475,0.830052,10.99822,10.18421,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
REGYOT_CoRE,REGYOT,CoRE,Real,Crystallographic properties,0.695062,1697.39,1179.79,0.824654,1.06939,17.69324,10.16991,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
FAYQED_CoRE,FAYQED,CoRE,Real,Crystallographic properties,0.533674,3593.01,1917.49,0.786866,1.45457,12.559,10.1499,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
VAGMIB01_CoRE,VAGMIB01,CoRE,Real,Crystallographic properties,0.463379,4732.52,2172.68,0.860696,1.7402,11.07108,10.13618,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
IFEHUY_CoRE,IFEHUY,CoRE,Real,Crystallographic properties,1.037,1459.36,1513.36,0.674474,0.626908,11.31643,10.12794,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
MOXPIZ_CoRE,MOXPIZ,CoRE,Real,Crystallographic properties,0.637276,2641.02,1683.06,0.662325,1.11112,10.81058,10.12401,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BEPMEQ_CoRE,BEPMEQ,CoRE,Real,Crystallographic properties,1.01266,1055.77,1069.14,0.457318,0.607815,10.23749,10.11334,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
SUNLET_CoRE,SUNLET,CoRE,Real,Crystallographic properties,0.621573,2439.72,1516.47,0.71155,1.18052,14.87522,10.10535,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
IBIDAA_CoRE,IBIDAA,CoRE,Real,Crystallographic properties,1.21075,804.227,973.719,0.429424,0.467211,10.20779,10.07656,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
LUVTEC_CoRE,LUVTEC,CoRE,Real,Crystallographic properties,1.07967,975.664,1053.4,0.493705,0.549066,10.454,10.05074,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BOXFAW_CoRE,BOXFAW,CoRE,Real,Crystallographic properties,0.792268,1380.16,1093.46,0.582066,0.836646,17.62142,10.0389,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
RAYFEE_CoRE,RAYFEE,CoRE,Real,Crystallographic properties,0.965847,1596.0,1541.49,0.668729,0.72741,13.87561,10.03609,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
SETTAO_CoRE,SETTAO,CoRE,Real,Crystallographic properties,0.534109,3807.85,2033.81,0.862479,1.48197,13.88196,10.03543,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BUFNOG_CoRE,BUFNOG,CoRE,Real,Crystallographic properties,0.778482,1454.79,1132.52,0.607996,0.866731,17.54007,10.02634,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
IBICUT_CoRE,IBICUT,CoRE,Real,Crystallographic properties,1.06845,930.159,993.823,0.435283,0.532885,10.14615,10.01365,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
RACHUA_CoRE,RACHUA,CoRE,Real,Crystallographic properties,0.761133,2671.18,1911.51,0.69129,0.921581,12.36518,10.00981,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
VEBHUG_CoRE,VEBHUG,CoRE,Real,Crystallographic properties,0.44999,4301.87,1935.8,0.87262,1.88786,17.27048,10.00571,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
QAVBUL_CoRE,QAVBUL,CoRE,Real,Crystallographic properties,1.03126,1304.1,1344.87,0.610736,0.603526,12.14778,9.97355,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
ICODIP_CoRE,ICODIP,CoRE,Real,Crystallographic properties,0.813948,1850.23,1491.74,0.676166,0.844712,12.6239,9.97272,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BEPMIU_CoRE,BEPMIU,CoRE,Real,Crystallographic properties,1.02149,1048.37,1070.9,0.442755,0.598685,10.07029,9.95474,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
IBICED_CoRE,IBICED,CoRE,Real,Crystallographic properties,1.22593,776.351,951.75,0.421154,0.456297,10.07018,9.94208,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
IBICON_CoRE,IBICON,CoRE,Real,Crystallographic properties,1.22363,773.839,946.889,0.423829,0.458378,10.09823,9.93983,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
ICODIP01_CoRE,ICODIP01,CoRE,Real,Crystallographic properties,0.806244,1820.94,1482.15,0.671859,0.854098,12.5506,9.93166,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
ROGMEG_CoRE,ROGMEG,CoRE,Real,Crystallographic properties,0.537487,4009.31,2154.95,0.818891,1.45627,12.39266,9.91436,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
XEBHOC_CoRE,XEBHOC,CoRE,Real,Crystallographic properties,0.465059,4666.64,2170.26,0.858808,1.75363,12.08201,9.91355,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BICPUA_CoRE,BICPUA,CoRE,Real,Crystallographic properties,0.543859,3813.03,2073.75,0.88351,1.49846,13.79678,9.90606,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
UTEWUM_CoRE,UTEWUM,CoRE,Real,Crystallographic properties,0.736094,1751.85,1289.52,0.808081,0.990326,14.99321,9.89811,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
NUDLAA_CoRE,NUDLAA,CoRE,Real,Crystallographic properties,1.02317,1283.83,1313.57,0.588287,0.593028,10.10563,9.89768,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
PIBPAS01_CoRE,PIBPAS01,CoRE,Real,Crystallographic properties,0.904434,1764.69,1596.05,0.616242,0.71294,10.26305,9.89541,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BEPPOD_CoRE,BEPPOD,CoRE,Real,Crystallographic properties,0.960732,1143.82,1098.9,0.496556,0.63164,10.03622,9.89092,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
XESKIR_CoRE,XESKIR,CoRE,Real,Crystallographic properties,1.23585,976.062,1206.27,0.488252,0.46337,10.14297,9.85365,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
ILITUT_CoRE,ILITUT,CoRE,Real,Crystallographic properties,0.49196,4160.88,2046.98,0.822567,1.59813,12.63372,9.84913,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
IBICIH_CoRE,IBICIH,CoRE,Real,Crystallographic properties,1.06849,901.762,963.525,0.4306,0.531904,9.99905,9.84285,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
IBICAZ_CoRE,IBICAZ,CoRE,Real,Crystallographic properties,1.0723,907.602,973.224,0.429525,0.529404,9.97802,9.8426,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
MIDCAF_CoRE,MIDCAF,CoRE,Real,Crystallographic properties,0.853326,1789.96,1527.42,0.631693,0.783321,11.10741,9.8382,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
VAGMIB_CoRE,VAGMIB,CoRE,Real,Crystallographic properties,0.459097,4684.21,2170.57,0.857625,1.75682,10.71958,9.83362,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
HIYBUN_CoRE,HIYBUN,CoRE,Real,Crystallographic properties,1.11826,1253.74,1402.02,0.543768,0.578229,10.15366,9.81645,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
LUKLIN_CoRE,LUKLIN,CoRE,Real,Crystallographic properties,0.466068,4054.08,1889.48,0.885819,1.76769,20.05812,9.81612,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
WONZUV_CoRE,WONZUV,CoRE,Real,Crystallographic properties,0.60775,3215.57,1954.26,0.766452,1.21599,11.45781,9.81279,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
RAYMIP_CoRE,RAYMIP,CoRE,Real,Crystallographic properties,0.502799,4101.42,2062.19,0.897531,1.61054,13.47425,9.80305,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BUFNEW_CoRE,BUFNEW,CoRE,Real,Crystallographic properties,0.800825,1389.05,1112.39,0.594976,0.826344,17.38419,9.8019,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BEPPAP_CoRE,BEPPAP,CoRE,Real,Crystallographic properties,1.03173,1012.26,1044.38,0.434395,0.587924,9.9082,9.78954,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
KUGZIW_CoRE,KUGZIW,CoRE,Real,Crystallographic properties,0.954298,1324.55,1264.02,0.628181,0.646015,10.78109,9.76034,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
MICCIM_CoRE,MICCIM,CoRE,Real,Crystallographic properties,1.04141,1224.51,1275.21,0.585339,0.615867,10.7374,9.74979,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
LURRIA_CoRE,LURRIA,CoRE,Real,Crystallographic properties,0.406542,4585.5,1864.2,0.915523,2.07895,22.37295,9.74126,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
XESLAK_CoRE,XESLAK,CoRE,Real,Crystallographic properties,1.30772,925.481,1210.27,0.498801,0.437492,10.31194,9.72563,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
YARGAB_CoRE,YARGAB,CoRE,Real,Crystallographic properties,0.961173,1301.24,1250.71,0.626679,0.64714,10.70099,9.66184,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
RAYMOV_CoRE,RAYMOV,CoRE,Real,Crystallographic properties,0.424006,4874.97,2067.02,0.875956,1.9182,13.90455,9.65699,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
UKIQOV_CoRE,UKIQOV,CoRE,Real,Crystallographic properties,0.628902,3229.53,2031.06,0.840625,1.23488,13.66711,9.63813,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
BEPPIX_CoRE,BEPPIX,CoRE,Real,Crystallographic properties,0.990438,1092.74,1082.29,0.486907,0.599818,9.77409,9.63706,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
AVOSIO_CoRE,AVOSIO,CoRE,Real,Crystallographic properties,1.06031,1032.82,1095.11,0.450753,0.540993,10.84161,9.61852,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
QULMIU_CoRE,QULMIU,CoRE,Real,Crystallographic properties,1.52871,623.853,953.698,0.482768,0.345963,10.29771,9.60437,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
NEXXEV_CoRE,NEXXEV,CoRE,Real,Crystallographic properties,0.701942,2217.64,1556.66,0.680517,0.918205,10.14339,9.60102,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
SUKPAQ_CoRE,SUKPAQ,CoRE,Real,Crystallographic properties,0.724624,2466.63,1787.38,0.669986,0.989544,13.14811,9.59953,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
SEGBIR_CoRE,SEGBIR,CoRE,Real,Crystallographic properties,1.22449,640.359,784.118,0.378421,0.422298,10.04679,9.57778,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,,1
