name,csd_refc,db_acr,gt,calc_type,Density,GSA,VSA,VF,PV,LCD,PLD,ug_at_tps,uv_at_tps,source,csft,csa,sample_weight_ug_at_tps,sample_weight_uv_at_tps
EPISOM_CoRE,EPISOM,CoRE,Real,Grand Canonical Monte Carlo,0.68,3142.6,2129.5,0.82,1.1,12.64,6.49,6.78,49.87,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
XAFFER_CoRE,XAFFER,CoRE,Real,Grand Canonical Monte Carlo,0.36,5171.1,1861.0,0.89,2.37,14.22,13.29,12.07,49.87,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
ADASUV_CoRE,ADASUV,CoRE,Real,Grand Canonical Monte Carlo,0.63,3406.0,2131.1,0.81,1.21,17.17,6.73,7.28,49.86,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
OKABEI_CoRE,OKABEI,CoRE,Real,Grand Canonical Monte Carlo,0.65,3109.4,2030.5,0.83,1.19,13.87,9.42,7.08,49.86,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
XAFFOB_CoRE,XAFFOB,CoRE,Real,Grand Canonical Monte Carlo,0.37,5194.9,1906.5,0.89,2.32,14.84,13.17,11.78,49.85,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
XAFFIV_CoRE,XAFFIV,CoRE,Real,Grand Canonical Monte Carlo,0.36,5328.7,1909.8,0.89,2.36,14.23,13.19,12.06,49.8,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
UPOZAB_CoRE,UPOZAB,CoRE,Real,Grand Canonical Monte Carlo,0.56,3262.9,1825.2,0.85,1.46,18.73,9.17,8.11,49.74,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
WEHJOK_CoRE,WEHJOK,CoRE,Real,Grand Canonical Monte Carlo,0.78,2748.6,2139.4,0.79,0.95,11.75,5.65,5.95,49.7,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
MEHMET_CoRE,MEHMET,CoRE,Real,Grand Canonical Monte Carlo,0.41,4594.4,1878.2,0.89,2.06,21.83,9.07,10.72,49.68,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
REGYOT_CoRE,REGYOT,CoRE,Real,Grand Canonical Monte Carlo,0.7,1695.93,1178.78,0.74,1.07,17.69,10.17,6.62,49.68,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
SERCEZ_CoRE,SERCEZ,CoRE,Real,Grand Canonical Monte Carlo,0.71,3076.8,2178.7,0.76,1.05,10.07,8.57,6.49,49.62,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
YUGZIK_CoRE,YUGZIK,CoRE,Real,Grand Canonical Monte Carlo,0.45,4852.8,2177.7,0.84,1.79,11.91,8.94,9.85,49.61,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
VAGMEX_CoRE,VAGMEX,CoRE,Real,Grand Canonical Monte Carlo,0.35,5152.0,1814.6,0.9,2.43,15.28,14.49,12.31,49.58,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
WAGYUA_CoRE,WAGYUA,CoRE,Real,Grand Canonical Monte Carlo,0.44,4532.8,1986.9,0.86,1.9,16.87,10.74,10.04,49.52,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
SOHMEI_CoRE,SOHMEI,CoRE,Real,Grand Canonical Monte Carlo,1.19,1364.8,1629.6,0.64,0.57,8.65,8.02,3.97,49.51,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
MEXJAC_CoRE,MEXJAC,CoRE,Real,Grand Canonical Monte Carlo,1.73,1251.9,2165.0,0.64,0.37,6.51,4.66,2.77,49.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
HABRAF_CoRE,HABRAF,CoRE,Real,Grand Canonical Monte Carlo,0.38,4849.7,1854.2,0.89,2.21,24.3,9.04,11.42,49.45,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
XALTIP_CoRE,XALTIP,CoRE,Real,Grand Canonical Monte Carlo,0.55,3296.3,1817.0,0.85,1.47,18.68,9.17,8.2,49.45,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
AGAXOV_CoRE,AGAXOV,CoRE,Real,Grand Canonical Monte Carlo,0.89,2760.7,2448.7,0.74,0.81,7.05,5.31,5.23,49.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
VIRVEY_CoRE,VIRVEY,CoRE,Real,Grand Canonical Monte Carlo,1.09,2199.8,2392.1,0.72,0.66,7.25,5.79,4.32,49.43,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
KEQDER_CoRE,KEQDER,CoRE,Real,Grand Canonical Monte Carlo,0.54,4124.1,2241.0,0.84,1.45,13.61,6.5,8.31,49.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
ANUGUM_CoRE,ANUGUM,CoRE,Real,Grand Canonical Monte Carlo,0.68,3444.1,2343.2,0.81,1.09,8.23,6.99,6.71,49.4,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
LUKLIN_CoRE,LUKLIN,CoRE,Real,Grand Canonical Monte Carlo,0.47,4054.1,1889.5,0.89,1.77,20.06,9.82,9.43,49.4,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
KEFBOO_CoRE,KEFBOO,CoRE,Real,Grand Canonical Monte Carlo,0.72,3028.6,2183.1,0.8,1.04,11.99,8.05,6.37,49.38,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
SICZIP_CoRE,SICZIP,CoRE,Real,Grand Canonical Monte Carlo,0.71,3035.1,2151.3,0.79,1.04,10.13,6.71,6.45,49.37,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
ACUFEK_CoRE,ACUFEK,CoRE,Real,Grand Canonical Monte Carlo,0.56,3884.8,2173.3,0.83,1.4,15.56,9.01,8.04,49.33,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
FUQJUX_CoRE,FUQJUX,CoRE,Real,Grand Canonical Monte Carlo,0.72,2712.9,1948.6,0.76,1.05,12.7,8.48,6.38,49.32,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
EMIHEO_CoRE,EMIHEO,CoRE,Real,Grand Canonical Monte Carlo,1.44,1667.7,2396.8,0.78,0.5,9.11,7.6,3.3,49.25,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
CAJQIP_CoRE,CAJQIP,CoRE,Real,Grand Canonical Monte Carlo,0.55,3739.7,2039.7,0.83,1.44,13.28,7.61,8.15,49.2,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
SETSIV_CoRE,SETSIV,CoRE,Real,Grand Canonical Monte Carlo,0.7,3021.7,2121.9,0.78,1.05,10.19,8.59,6.52,49.19,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
VEGBUG_CoRE,VEGBUG,CoRE,Real,Grand Canonical Monte Carlo,0.58,2987.9,1722.8,0.86,1.43,26.3,9.07,7.77,49.18,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
EDUVOO_CoRE,EDUVOO,CoRE,Real,Grand Canonical Monte Carlo,0.37,4857.1,1813.7,0.91,2.31,20.93,10.63,11.63,49.17,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
PUZLUS_CoRE,PUZLUS,CoRE,Real,Grand Canonical Monte Carlo,0.46,4968.1,2292.9,0.83,1.73,15.09,8.4,9.58,49.17,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
NIZZEC_CoRE,NIZZEC,CoRE,Real,Grand Canonical Monte Carlo,1.21,1330.1,1606.3,0.65,0.56,8.32,7.63,3.88,49.15,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
OGEBAF_CoRE,OGEBAF,CoRE,Real,Grand Canonical Monte Carlo,0.41,5163.4,2121.5,0.86,2.03,14.91,10.65,10.62,49.15,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
CAVPUM_CoRE,CAVPUM,CoRE,Real,Grand Canonical Monte Carlo,0.41,4698.1,1914.3,0.86,2.02,20.43,7.78,10.62,49.13,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
UBULUA_CoRE,UBULUA,CoRE,Real,Grand Canonical Monte Carlo,1.22,1332.3,1628.9,0.63,0.54,8.26,7.56,3.85,49.12,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
OLOGEC_CoRE,OLOGEC,CoRE,Real,Grand Canonical Monte Carlo,0.53,3817.2,2009.1,0.84,1.53,13.04,10.54,8.42,49.11,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
ZELQAK_CoRE,ZELQAK,CoRE,Real,Grand Canonical Monte Carlo,0.77,3301.7,2527.3,0.78,0.96,8.24,5.24,5.95,49.11,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
LEHXUT_CoRE,LEHXUT,CoRE,Real,Grand Canonical Monte Carlo,0.41,4559.9,1856.6,0.88,2.06,24.96,9.12,10.61,49.1,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
ZIMTAS_CoRE,ZIMTAS,CoRE,Real,Grand Canonical Monte Carlo,0.58,3396.7,1968.4,0.82,1.34,15.45,6.03,7.75,49.08,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
FUBDEM_CoRE,FUBDEM,CoRE,Real,Grand Canonical Monte Carlo,1.19,1376.1,1639.3,0.64,0.57,8.59,7.9,3.94,49.07,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
CAVPIA_CoRE,CAVPIA,CoRE,Real,Grand Canonical Monte Carlo,0.42,4654.1,1936.8,0.85,1.97,19.92,7.75,10.38,49.06,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
CIFMEL_CoRE,CIFMEL,CoRE,Real,Grand Canonical Monte Carlo,0.76,3335.7,2538.9,0.77,0.98,8.24,5.76,6.03,49.06,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
SOMCON_CoRE,SOMCON,CoRE,Real,Grand Canonical Monte Carlo,1.23,1290.7,1588.2,0.63,0.54,8.11,7.39,3.82,49.06,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
WOLREV_CoRE,WOLREV,CoRE,Real,Grand Canonical Monte Carlo,0.62,3685.0,2302.1,0.79,1.18,9.92,5.89,7.28,49.06,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
NIZZIG_CoRE,NIZZIG,CoRE,Real,Grand Canonical Monte Carlo,1.2,1382.3,1655.5,0.64,0.56,8.39,7.69,3.91,49.04,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
UWAFUU_CoRE,UWAFUU,CoRE,Real,Grand Canonical Monte Carlo,0.57,3323.4,1890.8,0.79,1.35,10.67,8.89,7.87,49.04,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
ZILFOR_CoRE,ZILFOR,CoRE,Real,Grand Canonical Monte Carlo,0.63,3718.1,2346.2,0.81,1.2,9.33,7.97,7.16,49.03,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
IYOWID_CoRE,IYOWID,CoRE,Real,Grand Canonical Monte Carlo,0.41,4660.7,1887.9,0.86,2.04,20.52,7.75,10.59,49.02,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
NIZZOM_CoRE,NIZZOM,CoRE,Real,Grand Canonical Monte Carlo,1.18,1439.8,1700.8,0.65,0.57,8.53,7.77,3.97,49.02,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
SOHMUY_CoRE,SOHMUY,CoRE,Real,Grand Canonical Monte Carlo,1.22,1310.4,1595.0,0.63,0.55,8.21,7.57,3.84,49.0,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
LEJCAG_CoRE,LEJCAG,CoRE,Real,Grand Canonical Monte Carlo,0.51,4376.8,2252.7,0.82,1.56,13.21,8.49,8.69,48.96,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
COCMAJ_CoRE,COCMAJ,CoRE,Real,Grand Canonical Monte Carlo,0.84,2855.7,2398.3,0.75,0.89,8.89,8.28,5.48,48.95,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
FAYKOH_CoRE,FAYKOH,CoRE,Real,Grand Canonical Monte Carlo,0.83,2585.2,2158.3,0.8,0.84,9.05,5.94,5.52,48.95,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
WOLRIZ_CoRE,WOLRIZ,CoRE,Real,Grand Canonical Monte Carlo,0.93,2095.6,1945.9,0.75,0.77,11.04,6.52,4.97,48.95,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
FUNBOG_CoRE,FUNBOG,CoRE,Real,Grand Canonical Monte Carlo,0.58,3326.9,1934.9,0.8,1.35,12.59,11.01,7.73,48.94,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
VEGCAN_CoRE,VEGCAN,CoRE,Real,Grand Canonical Monte Carlo,0.75,2303.3,1726.2,0.85,1.1,26.23,8.97,6.1,48.92,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
NIZZAY_CoRE,NIZZAY,CoRE,Real,Grand Canonical Monte Carlo,1.21,1349.1,1634.1,0.64,0.55,8.42,7.79,3.86,48.89,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
ODODUI_CoRE,ODODUI,CoRE,Real,Grand Canonical Monte Carlo,0.62,3405.8,2106.1,0.8,1.23,11.0,7.64,7.25,48.85,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
UWAFOO_CoRE,UWAFOO,CoRE,Real,Grand Canonical Monte Carlo,0.57,3358.2,1899.3,0.79,1.36,10.28,8.93,7.84,48.83,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
SACDOR_CoRE,SACDOR,CoRE,Real,Grand Canonical Monte Carlo,1.24,1261.5,1563.3,0.63,0.53,8.11,7.64,3.77,48.81,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
NIGDIS_CoRE,NIGDIS,CoRE,Real,Grand Canonical Monte Carlo,0.62,3342.2,2081.1,0.83,1.23,14.03,7.36,7.24,48.79,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
CAVPEW_CoRE,CAVPEW,CoRE,Real,Grand Canonical Monte Carlo,0.4,4739.4,1908.5,0.86,2.04,20.26,7.78,10.78,48.77,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
EHIJAH_CoRE,EHIJAH,CoRE,Real,Grand Canonical Monte Carlo,0.39,4502.8,1734.2,0.88,2.21,18.49,11.7,11.02,48.72,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
SACDUX_CoRE,SACDUX,CoRE,Real,Grand Canonical Monte Carlo,1.23,1287.0,1579.6,0.63,0.54,8.21,7.59,3.79,48.72,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
ROGMEG_CoRE,ROGMEG,CoRE,Real,Grand Canonical Monte Carlo,0.54,4008.79,2154.67,0.78,1.45,12.37,9.88,8.25,48.71,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
VEWKUF_CoRE,VEWKUF,CoRE,Real,Grand Canonical Monte Carlo,0.45,4441.9,2015.5,0.82,1.76,12.54,11.2,9.7,48.7,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
FAHPOV_CoRE,FAHPOV,CoRE,Real,Grand Canonical Monte Carlo,0.47,4026.2,1872.4,0.84,1.77,15.83,12.71,9.32,48.68,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
TEDGOA_CoRE,TEDGOA,CoRE,Real,Grand Canonical Monte Carlo,0.69,3289.1,2273.0,0.78,1.09,8.51,7.78,6.55,48.68,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
ECOLEP_CoRE,ECOLEP,CoRE,Real,Grand Canonical Monte Carlo,0.41,4509.5,1836.4,0.89,2.09,11.64,10.92,10.55,48.67,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
FUNCEX_CoRE,FUNCEX,CoRE,Real,Grand Canonical Monte Carlo,0.54,3444.4,1872.9,0.81,1.46,13.22,12.48,8.21,48.66,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
KARNAU_CoRE,KARNAU,CoRE,Real,Grand Canonical Monte Carlo,0.46,4036.8,1856.0,0.84,1.74,15.53,10.48,9.48,48.64,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
CAJQEL_CoRE,CAJQEL,CoRE,Real,Grand Canonical Monte Carlo,0.71,2654.1,1872.9,0.81,1.06,13.94,8.23,6.36,48.63,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
HOHMIB_CoRE,HOHMIB,CoRE,Real,Grand Canonical Monte Carlo,0.54,3863.77,2080.76,0.78,1.44,13.19,11.42,8.22,48.62,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
LIHFAK_CoRE,LIHFAK,CoRE,Real,Grand Canonical Monte Carlo,0.5,3958.2,1990.2,0.83,1.6,14.54,12.08,8.8,48.6,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
ILITUT_CoRE,ILITUT,CoRE,Real,Grand Canonical Monte Carlo,0.49,4160.9,2047.0,0.82,1.6,12.63,9.85,8.95,48.57,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
FUBDIQ_CoRE,FUBDIQ,CoRE,Real,Grand Canonical Monte Carlo,1.25,1252.2,1561.4,0.63,0.53,8.12,7.23,3.72,48.56,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
COZMUA_CoRE,COZMUA,CoRE,Real,Grand Canonical Monte Carlo,0.64,3306.2,2106.5,0.77,1.16,10.13,5.37,7.0,48.54,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
ZINDAD_CoRE,ZINDAD,CoRE,Real,Grand Canonical Monte Carlo,0.78,2219.6,1734.1,0.79,0.93,16.39,6.74,5.81,48.53,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
OWIVAS_CoRE,OWIVAS,CoRE,Real,Grand Canonical Monte Carlo,0.66,4749.53,3136.6,0.77,1.17,7.56,5.34,6.8,48.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
UCOJAZ_CoRE,UCOJAZ,CoRE,Real,Grand Canonical Monte Carlo,1.25,1245.3,1552.8,0.62,0.53,8.09,7.35,3.72,48.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
VURMOL_CoRE,VURMOL,CoRE,Real,Grand Canonical Monte Carlo,0.69,3156.93,2164.61,0.78,1.14,13.72,6.45,6.57,48.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
GUVLAL_CoRE,GUVLAL,CoRE,Real,Grand Canonical Monte Carlo,1.21,1320.9,1599.6,0.63,0.55,8.46,7.97,3.83,48.47,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
LAKFIN_CoRE,LAKFIN,CoRE,Real,Grand Canonical Monte Carlo,1.2,1340.7,1610.5,0.63,0.56,8.39,7.72,3.86,48.45,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
PELRIJ_CoRE,PELRIJ,CoRE,Real,Grand Canonical Monte Carlo,0.52,3330.2,1722.0,0.84,1.54,21.56,10.38,8.46,48.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
ADATAC_CoRE,ADATAC,CoRE,Real,Grand Canonical Monte Carlo,0.34,5145.2,1735.3,0.9,2.57,26.34,10.28,12.36,48.42,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
CIWREG_CoRE,CIWREG,CoRE,Real,Grand Canonical Monte Carlo,1.23,1266.3,1559.5,0.62,0.54,8.13,7.33,3.77,48.42,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
DITJOH_CoRE,DITJOH,CoRE,Real,Grand Canonical Monte Carlo,0.45,4073.3,1827.9,0.86,1.84,19.43,8.59,9.65,48.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
KACZEV_CoRE,KACZEV,CoRE,Real,Grand Canonical Monte Carlo,0.78,3240.3,2528.4,0.81,0.94,9.81,5.55,5.8,48.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
KARMAT_CoRE,KARMAT,CoRE,Real,Grand Canonical Monte Carlo,0.59,3466.3,2061.2,0.8,1.26,11.64,7.87,7.53,48.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
KEFBII_CoRE,KEFBII,CoRE,Real,Grand Canonical Monte Carlo,0.76,3043.0,2302.0,0.8,0.97,11.61,5.69,5.94,48.4,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
QEBKUF_CoRE,QEBKUF,CoRE,Real,Grand Canonical Monte Carlo,0.68,3312.3,2268.8,0.77,1.05,9.82,5.95,6.59,48.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
CIWRUW_CoRE,CIWRUW,CoRE,Real,Grand Canonical Monte Carlo,1.23,1259.0,1554.4,0.62,0.54,8.32,7.8,3.76,48.35,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
VETMIS_CoRE,VETMIS,CoRE,Real,Grand Canonical Monte Carlo,0.31,5712.8,1782.2,0.9,2.77,17.24,11.95,13.37,48.35,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
CEHLAD_CoRE,CEHLAD,CoRE,Real,Grand Canonical Monte Carlo,0.85,2337.8,1995.6,0.76,0.85,10.21,5.89,5.35,48.32,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
UVEVUN_CoRE,UVEVUN,CoRE,Real,Grand Canonical Monte Carlo,0.77,2560.2,1961.1,0.77,0.93,13.09,6.53,5.86,48.31,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
FEFDEB_CoRE,FEFDEB,CoRE,Real,Grand Canonical Monte Carlo,0.54,3547.2,1912.9,0.79,1.43,13.11,11.6,8.16,48.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
VUSJUP_CoRE,VUSJUP,CoRE,Real,Grand Canonical Monte Carlo,0.52,4141.5,2150.6,0.83,1.63,14.85,8.73,8.46,48.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
OFOCUI_CoRE,OFOCUI,CoRE,Real,Grand Canonical Monte Carlo,0.79,2765.3,2182.5,0.78,0.93,11.39,7.78,5.72,48.28,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
TONQOD_CoRE,TONQOD,CoRE,Real,Grand Canonical Monte Carlo,0.73,3032.2,2219.2,0.77,0.97,8.44,5.41,6.15,48.27,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
DITJIB_CoRE,DITJIB,CoRE,Real,Grand Canonical Monte Carlo,0.52,3397.8,1771.7,0.87,1.6,20.36,9.01,8.44,48.23,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
OWIZAW_CoRE,OWIZAW,CoRE,Real,Grand Canonical Monte Carlo,0.38,4994.9,1891.3,0.86,2.2,14.24,11.76,11.17,48.22,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
XALXUF01_CoRE,XALXUF01,CoRE,Real,Grand Canonical Monte Carlo,0.78,2203.2,1737.3,0.78,0.93,16.3,6.63,5.78,48.22,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
CIXCAO_CoRE,CIXCAO,CoRE,Real,Grand Canonical Monte Carlo,1.21,1315.0,1585.8,0.63,0.56,8.41,7.8,3.81,48.21,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
XAPDEY_CoRE,XAPDEY,CoRE,Real,Grand Canonical Monte Carlo,1.2,1325.7,1590.6,0.63,0.56,8.44,7.85,3.84,48.19,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
OWITAQ_CoRE,OWITAQ,CoRE,Real,Grand Canonical Monte Carlo,0.66,4764.1,3124.65,0.77,1.18,7.59,5.36,6.8,48.17,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
OWITIY_CoRE,OWITIY,CoRE,Real,Grand Canonical Monte Carlo,0.59,5124.41,3048.9,0.77,1.3,7.66,5.8,7.44,48.16,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
LEJCIO_CoRE,LEJCIO,CoRE,Real,Grand Canonical Monte Carlo,0.33,5274.8,1721.5,0.91,2.66,18.52,14.1,12.62,48.14,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
XAHPED_CoRE,XAHPED,CoRE,Real,Grand Canonical Monte Carlo,0.37,5130.6,1921.1,0.87,2.26,12.37,10.87,11.43,48.14,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
FUTCAZ_CoRE,FUTCAZ,CoRE,Real,Grand Canonical Monte Carlo,0.82,2999.3,2452.4,0.71,0.87,6.79,5.04,5.51,48.09,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,5.0,5.0
CIWRAC_CoRE,CIWRAC,CoRE,Real,Grand Canonical Monte Carlo,1.22,1263.2,1547.4,0.62,0.54,8.14,7.68,3.77,48.08,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
CIWSAD_CoRE,CIWSAD,CoRE,Real,Grand Canonical Monte Carlo,1.22,1275.3,1558.1,0.63,0.55,8.31,7.63,3.77,48.08,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
OSIKIL_CoRE,OSIKIL,CoRE,Real,Grand Canonical Monte Carlo,1.22,1302.4,1582.8,0.62,0.55,8.14,7.63,3.77,48.08,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,5.0
