Name,CSD Refcode,Database_Acronym,Generic Identity,Calculation Type,Density,GSA,VSA,VF,PV,LCD,PLD,Source,Crystal Structure File Type,Crystal Structure Availability,matched_not_open_in_col
IXIPAG_clean,IXIPAG,CoRE 2019,Real,Machine Learning,3.37203,292.347,985.803,0.5588,0.165716,7.26036,3.75863,DOI: 10.5281/zenodo.3532568,CIF (P1 Symmetry),Open Source,
LECGAD_clean,LECGAD,CoRE 2019,Real,Machine Learning,1.17335,553.478,649.425,0.5284,0.450334,4.13407,3.39901,DOI: 10.5281/zenodo.3533597,CIF (P1 Symmetry),Open Source,
APEBUU_clean,APEBUU,CoRE 2019,Real,Machine Learning,1.49581,619.731,927.0,0.4876,0.325977,4.93858,3.80274,DOI: 10.5281/zenodo.3528530,CIF (P1 Symmetry),Open Source,
ANONAT_CoRE,ANONAT,CoRE,Real,Crystallographic properties,1.21889,473.441,577.073,0.600348,0.446646,5.57395,4.56116,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
XUKLAS_clean,XUKLAS,CoRE 2019,Real,Machine Learning,1.26294,721.53,911.252,0.4946,0.391624,5.87516,3.79987,DOI: 10.5281/zenodo.3539342,CIF (P1 Symmetry),Open Source,
OSUPID_clean,OSUPID,CoRE 2019,Real,Machine Learning,1.84474,0.0,0.0,0.53,0.287304,5.2769,2.58539,DOI: 10.5281/zenodo.3541393,CIF (P1 Symmetry),Open Source,
REHTUV_clean,REHTUV,CoRE 2019,Real,Machine Learning,1.61426,564.934,911.95,0.4392,0.272075,6.13519,4.41504,DOI: 10.5281/zenodo.3541601,CIF (P1 Symmetry),Open Source,
VONDEJ_clean,VONDEJ,CoRE 2019,Real,Machine Learning,1.60595,602.074,966.902,0.507,0.315701,5.31005,4.78872,DOI: 10.5281/zenodo.3538312,CIF (P1 Symmetry),Open Source,
FAQGEL_CoRE,FAQGEL,CoRE,Real,Crystallographic properties,1.44151,0.0,0.0,0.446633,0.380418,5.35554,3.64691,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
UKAKUO_clean,UKAKUO,CoRE 2019,Real,Machine Learning,1.25093,0.0,0.0,0.5242,0.419047,4.90747,2.81523,DOI: 10.5281/zenodo.3541876,CIF (P1 Symmetry),Open Source,
JIYXUL_CoRE,JIYXUL,CoRE,Real,Crystallographic properties,2.75496,366.41,1009.44,0.372337,0.170801,6.59669,5.39005,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
HORHEC_clean,HORHEC,CoRE 2019,Real,Machine Learning,1.17114,0.0,0.0,0.498,0.425226,4.20448,2.97275,DOI: 10.5281/zenodo.3531935,CIF (P1 Symmetry),Open Source,
CAYCAI_CoRE,CAYCAI,CoRE,Real,Crystallographic properties,1.98488,374.733,743.802,0.318467,0.24082,6.80768,3.74439,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
GEGBEB_clean,GEGBEB,CoRE 2019,Real,Machine Learning,1.22883,0.0,0.0,0.5214,0.424305,4.72277,3.21984,DOI: 10.5281/zenodo.3531307,CIF (P1 Symmetry),Open Source,
RIPTAM_CoRE,RIPTAM,CoRE,Real,Crystallographic properties,1.36277,0.0,0.0,0.368917,0.381234,5.57227,3.16505,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
NEXVUI_CoRE,NEXVUI,CoRE,Real,Crystallographic properties,1.35917,453.8,616.794,0.356509,0.390384,9.07531,8.9508,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
DUKYOZ_clean,DUKYOZ,CoRE 2019,Real,Machine Learning,1.40689,0.0,0.0,0.4248,0.301943,3.62512,2.51378,DOI: 10.5281/zenodo.3530108,CIF (P1 Symmetry),Open Source,
DEWRIH_clean,DEWRIH,CoRE 2019,Real,Machine Learning,2.34041,429.901,1006.15,0.4786,0.204494,5.32446,3.88819,DOI: 10.5281/zenodo.3529880,CIF (P1 Symmetry),Open Source,
QIYCEI_clean,QIYCEI,CoRE 2019,Real,Machine Learning,1.12085,0.0,0.0,0.489,0.436275,5.02156,2.5839,DOI: 10.5281/zenodo.3536037,CIF (P1 Symmetry),Open Source,
cg500975j_si_002_clean,Not Applicable,CoRE 2019,Real,Machine Learning,1.07407,0.0,0.0,0.499,0.46459,5.01183,3.05048,DOI: 10.5281/zenodo.3529352,CIF (P1 Symmetry),Open Source,
IYEXOZ_clean,IYEXOZ,CoRE 2019,Real,Machine Learning,2.43583,438.373,1067.8,0.4574,0.18778,5.1071,3.62688,DOI: 10.5281/zenodo.3532608,CIF (P1 Symmetry),Open Source,
FONQIJ_CoRE,FONQIJ,CoRE,Real,Crystallographic properties,1.05376,0.0,0.0,0.409999,0.48618,4.70842,3.66843,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
YUVSUE_CoRE,YUVSUE,CoRE,Real,Crystallographic properties,1.23437,845.591,1043.77,0.400335,0.434506,5.76359,4.59524,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
CAVSUP_CoRE,CAVSUP,CoRE,Real,Crystallographic properties,1.37834,637.54,878.748,0.355114,0.382877,6.03467,5.46919,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
LECGEH_CoRE,LECGEH,CoRE,Real,Crystallographic properties,1.08823,0.0,0.0,0.41333,0.50393,4.6023,3.38182,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
GEGBOL_clean,GEGBOL,CoRE 2019,Real,Machine Learning,1.22917,0.0,0.0,0.522,0.424676,4.71731,3.22624,DOI: 10.5281/zenodo.3531308,CIF (P1 Symmetry),Open Source,
JUKNUA_clean,JUKNUA,CoRE 2019,Real,Machine Learning,3.50199,291.501,1020.83,0.457,0.130497,5.93325,3.47434,DOI: 10.5281/zenodo.3532970,CIF (P1 Symmetry),Open Source,
OKIQEG_clean,OKIQEG,CoRE 2019,Real,Machine Learning,1.53026,602.05,921.294,0.486,0.317592,5.32479,3.99481,DOI: 10.5281/zenodo.3535091,CIF (P1 Symmetry),Open Source,
TURBUE_clean,TURBUE,CoRE 2019,Real,Machine Learning,3.09865,236.594,733.123,0.5488,0.177109,11.84396,5.52264,DOI: 10.5281/zenodo.3541842,CIF (P1 Symmetry),Open Source,
MIYGOR_CoRE,MIYGOR,CoRE,Real,Crystallographic properties,1.61442,537.664,868.014,0.390894,0.333501,6.66105,4.13382,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
SUJNUH_CoRE,SUJNUH,CoRE,Real,Crystallographic properties,1.24948,662.318,827.554,0.381203,0.425707,7.55155,6.59808,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
HUVHIR_clean,HUVHIR,CoRE 2019,Real,Machine Learning,1.55619,636.65,990.748,0.5272,0.338777,6.43752,3.3852,DOI: 10.5281/zenodo.3532047,CIF (P1 Symmetry),Open Source,
EROCIZ_clean,EROCIZ,CoRE 2019,Real,Machine Learning,1.39658,649.503,907.085,0.4828,0.345701,5.34059,3.74867,DOI: 10.5281/zenodo.3530510,CIF (P1 Symmetry),Open Source,
DIXKOL_CoRE,DIXKOL,CoRE,Real,Crystallographic properties,1.41392,789.172,1115.83,0.479479,0.372248,7.16581,4.7152,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
IZISEQ_clean,IZISEQ,CoRE 2019,Real,Machine Learning,1.02254,509.17,520.647,0.4678,0.457489,4.08842,3.70736,DOI: 10.5281/zenodo.3532658,CIF (P1 Symmetry),Open Source,
ILIMUN_clean,ILIMUN,CoRE 2019,Real,Machine Learning,1.18958,798.68,950.094,0.473,0.397619,6.19427,4.05594,DOI: 10.5281/zenodo.3532366,CIF (P1 Symmetry),Open Source,
TUDMEL_CoRE,TUDMEL,CoRE,Real,Crystallographic properties,1.06856,0.0,0.0,0.371515,0.489655,5.74229,2.60532,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ETIXAI_clean,ETIXAI,CoRE 2019,Real,Machine Learning,1.21689,732.986,891.966,0.4942,0.406116,5.65647,4.17101,DOI: 10.5281/zenodo.3540462,CIF (P1 Symmetry),Open Source,
IMIQIF_clean,IMIQIF,CoRE 2019,Real,Machine Learning,2.51135,0.0,0.0,0.519,0.206662,8.80197,2.82578,DOI: 10.5281/zenodo.3532398,CIF (P1 Symmetry),Open Source,
ULEGOH_clean,ULEGOH,CoRE 2019,Real,Machine Learning,1.30509,740.207,966.034,0.4766,0.365187,6.13177,4.39371,DOI: 10.5281/zenodo.3537702,CIF (P1 Symmetry),Open Source,
HEBZAR_CoRE,HEBZAR,CoRE,Real,Crystallographic properties,1.7151,0.0,0.0,0.43847,0.308374,7.80171,3.25572,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
QAGTOH_clean,QAGTOH,CoRE 2019,Real,Machine Learning,1.12214,771.429,865.652,0.4996,0.44522,4.99286,4.09874,DOI: 10.5281/zenodo.3535884,CIF (P1 Symmetry),Open Source,
IXUWOO_CoRE,IXUWOO,CoRE,Real,Crystallographic properties,1.07583,0.0,0.0,0.462697,0.488943,6.5953,3.20621,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
VEHKAW_CoRE,VEHKAW,CoRE,Real,Crystallographic properties,1.1388,0.0,0.0,0.41199,0.489413,5.91326,2.66486,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ORULEU_clean,ORULEU,CoRE 2019,Real,Machine Learning,1.45149,626.575,909.467,0.458,0.315538,5.09262,3.5697,DOI: 10.5281/zenodo.3535258,CIF (P1 Symmetry),Open Source,
LAZGOK_CoRE,LAZGOK,CoRE,Real,Crystallographic properties,1.28266,0.0,0.0,0.324653,0.435342,4.94973,3.64755,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
WUQRAC_CoRE,WUQRAC,CoRE,Real,Crystallographic properties,1.00665,0.0,0.0,0.283436,0.523931,9.73254,3.21457,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
XICDUI_CoRE,XICDUI,CoRE,Real,Crystallographic properties,1.17751,785.496,924.926,0.405312,0.44205,5.89843,4.99085,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
LUXDEO_CoRE,LUXDEO,CoRE,Real,Crystallographic properties,1.18531,0.0,0.0,0.42185,0.439927,5.13645,2.58744,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
COKFAK_clean,COKFAK,CoRE 2019,Real,Machine Learning,1.05876,756.272,800.714,0.4738,0.447503,5.25617,3.49649,DOI: 10.5281/zenodo.3529515,CIF (P1 Symmetry),Open Source,
DAGDIZ_CoRE,DAGDIZ,CoRE,Real,Crystallographic properties,1.65009,0.0,0.0,0.447376,0.324991,6.53637,3.58733,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
SOSFIR_clean,SOSFIR,CoRE 2019,Real,Machine Learning,1.36419,693.255,945.729,0.4954,0.363147,6.90156,4.0892,DOI: 10.5281/zenodo.3541735,CIF (P1 Symmetry),Open Source,
cm504350q_si_002_clean,Not Applicable,CoRE 2019,Real,Machine Learning,1.44577,686.024,991.836,0.5294,0.366171,5.76264,4.30885,DOI: 10.5281/zenodo.3529486,CIF (P1 Symmetry),Open Source,
ADOCEC_clean,ADOCEC,CoRE 2019,Real,Machine Learning,1.53544,613.56,942.082,0.4904,0.319388,5.40135,3.83278,DOI: 10.5281/zenodo.3528350,CIF (P1 Symmetry),Open Source,
YEGCUJ_CoRE,YEGCUJ,CoRE,Real,Crystallographic properties,1.36986,664.323,910.029,0.429034,0.414976,7.31661,4.83808,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
WAYMEQ_CoRE,WAYMEQ,CoRE,Real,Crystallographic properties,0.975024,1463.88,1427.32,0.696769,0.607265,7.00572,6.70045,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
QIYBUX_clean,QIYBUX,CoRE 2019,Real,Machine Learning,1.12739,0.0,0.0,0.5016,0.444922,5.04331,2.5496,DOI: 10.5281/zenodo.3536035,CIF (P1 Symmetry),Open Source,
IXUREZ_CoRE,IXUREZ,CoRE,Real,Crystallographic properties,1.16939,466.161,545.124,0.48012,0.470045,5.49131,3.77257,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
HICVOG_CoRE,HICVOG,CoRE,Real,Crystallographic properties,1.25646,669.042,840.624,0.520897,0.438977,4.78823,4.34338,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
POBJIB_clean,POBJIB,CoRE 2019,Real,Machine Learning,1.47992,669.692,991.094,0.5136,0.347045,4.44888,3.51511,DOI: 10.5281/zenodo.3541479,CIF (P1 Symmetry),Open Source,
HARSIE_clean,HARSIE,CoRE 2019,Real,Machine Learning,1.51174,660.814,998.976,0.4944,0.327041,5.60515,5.32354,DOI: 10.5281/zenodo.3540691,CIF (P1 Symmetry),Open Source,
YEZKEV_CoRE,YEZKEV,CoRE,Real,Crystallographic properties,1.09565,0.0,0.0,0.410456,0.472409,5.97739,3.43415,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
VEFLUP_CoRE,VEFLUP,CoRE,Real,Crystallographic properties,1.15551,0.0,0.0,0.430808,0.455931,5.16319,2.79467,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
CODGAE_clean,CODGAE,CoRE 2019,Real,Machine Learning,1.45089,0.0,0.0,0.558,0.384592,6.89729,3.09833,DOI: 10.5281/zenodo.3529497,CIF (P1 Symmetry),Open Source,
KIDDIM_CoRE,KIDDIM,CoRE,Real,Crystallographic properties,1.46293,0.0,0.0,0.451264,0.370467,5.26498,3.54235,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
SEMFOH_CoRE,SEMFOH,CoRE,Real,Crystallographic properties,1.15974,0.0,0.0,0.380102,0.458162,7.8249,3.30481,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
HUCFAO_clean,HUCFAO,CoRE 2019,Real,Machine Learning,1.24354,0.0,0.0,0.5162,0.415105,5.18257,3.1685,DOI: 10.5281/zenodo.3531978,CIF (P1 Symmetry),Open Source,
FERVEF_clean,FERVEF,CoRE 2019,Real,Machine Learning,2.0439,438.014,895.257,0.5236,0.256177,4.50859,3.42442,DOI: 10.5281/zenodo.3530894,CIF (P1 Symmetry),Open Source,
FAFMAC_CoRE,FAFMAC,CoRE,Real,Crystallographic properties,1.26269,789.497,996.889,0.413369,0.432307,6.81612,5.39086,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
FAJZOI_clean,FAJZOI,CoRE 2019,Real,Machine Learning,1.15456,698.125,806.025,0.4918,0.425964,5.7048,3.67896,DOI: 10.5281/zenodo.3530727,CIF (P1 Symmetry),Open Source,
IXAZEO_clean,IXAZEO,CoRE 2019,Real,Machine Learning,1.49539,647.917,968.887,0.4732,0.31644,4.95392,4.38313,DOI: 10.5281/zenodo.3532556,CIF (P1 Symmetry),Open Source,
HUSJUC_clean,HUSJUC,CoRE 2019,Real,Machine Learning,1.59918,645.145,1031.7,0.4382,0.274015,5.68783,4.95516,DOI: 10.5281/zenodo.3532041,CIF (P1 Symmetry),Open Source,
VULKIX_CoRE,VULKIX,CoRE,Real,Crystallographic properties,1.35895,635.846,864.082,0.44561,0.368745,5.85201,4.46067,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
TATFOL_clean,TATFOL,CoRE 2019,Real,Machine Learning,1.12318,0.0,0.0,0.4878,0.434301,3.86509,3.12277,DOI: 10.5281/zenodo.3537219,CIF (P1 Symmetry),Open Source,
MUHNUA_clean,MUHNUA,CoRE 2019,Real,Machine Learning,1.13245,245.342,277.836,0.5278,0.466071,6.00569,3.96893,DOI: 10.5281/zenodo.3534389,CIF (P1 Symmetry),Open Source,
ZAGHAT_clean,ZAGHAT,CoRE 2019,Real,Machine Learning,1.1607,782.819,908.617,0.5106,0.439908,4.51112,4.19176,DOI: 10.5281/zenodo.3539816,CIF (P1 Symmetry),Open Source,
JIXWUJ02_clean,JIXWUJ02,CoRE 2019,Real,Machine Learning,1.64878,534.829,881.814,0.4588,0.278267,4.89442,3.8959,DOI: 10.5281/zenodo.3532864,CIF (P1 Symmetry),Open Source,
ACAJIZ_clean,ACAJIZ,CoRE 2019,Real,Machine Learning,1.30148,753.879,981.157,0.4824,0.370656,6.1865,5.74044,DOI: 10.5281/zenodo.3528274,CIF (P1 Symmetry),Open Source,
IGUVIR01_clean,IGUVIR01,CoRE 2019,Real,Machine Learning,1.30886,707.513,926.034,0.4778,0.365051,6.10337,3.92459,DOI: 10.5281/zenodo.3532285,CIF (P1 Symmetry),Open Source,
YEZKOF_CoRE,YEZKOF,CoRE,Real,Crystallographic properties,1.16779,0.0,0.0,0.403184,0.447657,6.11466,3.28691,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
MIMFOF_clean,MIMFOF,CoRE 2019,Real,Machine Learning,1.821,539.783,982.945,0.4352,0.23899,5.18488,4.28306,DOI: 10.5281/zenodo.3534230,CIF (P1 Symmetry),Open Source,
IKOSUW_CoRE,IKOSUW,CoRE,Real,Crystallographic properties,1.12011,0.0,0.0,0.345359,0.454302,4.07919,3.55335,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ATIXUX_clean,ATIXUX,CoRE 2019,Real,Machine Learning,1.55048,602.248,933.775,0.5034,0.324673,4.75983,4.08689,DOI: 10.5281/zenodo.3528635,CIF (P1 Symmetry),Open Source,
GAMTAQ_CoRE,GAMTAQ,CoRE,Real,Crystallographic properties,1.41721,0.0,0.0,0.418533,0.371597,4.9696,3.14651,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
JUWSUR_clean,JUWSUR,CoRE 2019,Real,Machine Learning,1.92155,532.948,1024.09,0.441,0.229502,5.62912,4.74737,DOI: 10.5281/zenodo.3532995,CIF (P1 Symmetry),Open Source,
BIMDOR_CoRE,BIMDOR,CoRE,Real,Crystallographic properties,1.61567,540.632,873.482,0.36415,0.311089,9.55327,8.36638,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
NEHZIK_CoRE,NEHZIK,CoRE,Real,Crystallographic properties,1.20148,906.664,1089.34,0.395368,0.441736,7.34019,4.77821,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
FABFOF_ion_b,FABFOF,CoRE 2019,Real,Machine Learning,1.19882,0.0,0.0,0.5322,0.443936,4.12242,2.8928,DOI: 10.5281/zenodo.3530695,CIF (P1 Symmetry),Open Source,
HARHUG_clean,HARHUG,CoRE 2019,Real,Machine Learning,1.18012,0.0,0.0,0.5318,0.450632,5.60865,3.24555,DOI: 10.5281/zenodo.3540690,CIF (P1 Symmetry),Open Source,
PEMRIK_CoRE,PEMRIK,CoRE,Real,Crystallographic properties,1.18528,0.0,0.0,0.465816,0.454089,6.31603,3.45605,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
KUVMEV_clean,KUVMEV,CoRE 2019,Real,Machine Learning,1.13995,0.0,0.0,0.5224,0.458264,4.76985,2.82922,DOI: 10.5281/zenodo.3533417,CIF (P1 Symmetry),Open Source,
JORBAV_clean,JORBAV,CoRE 2019,Real,Machine Learning,1.72417,624.98,1077.57,0.5402,0.31331,5.6025,5.15328,DOI: 10.5281/zenodo.3532927,CIF (P1 Symmetry),Open Source,
ULILEI_clean,ULILEI,CoRE 2019,Real,Machine Learning,1.4654,667.43,978.051,0.4894,0.333971,7.22603,5.77359,DOI: 10.5281/zenodo.3541883,CIF (P1 Symmetry),Open Source,
UGAQEY_CoRE,UGAQEY,CoRE,Real,Crystallographic properties,1.29414,594.326,769.141,0.439057,0.385777,4.89575,4.03861,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
WEKWIT_clean,WEKWIT,CoRE 2019,Real,Machine Learning,1.52824,639.558,977.399,0.5438,0.355834,5.91999,3.33197,DOI: 10.5281/zenodo.3538566,CIF (P1 Symmetry),Open Source,
IZIKOT02_clean,IZIKOT02,CoRE 2019,Real,Machine Learning,0.99754,0.0,0.0,0.5098,0.511057,4.48146,2.72753,DOI: 10.5281/zenodo.3532657,CIF (P1 Symmetry),Open Source,
EHETER02_clean,EHETER02,CoRE 2019,Real,Machine Learning,1.22774,795.139,976.225,0.4836,0.393894,6.13263,4.26006,DOI: 10.5281/zenodo.3530330,CIF (P1 Symmetry),Open Source,
cg900349c_si_002_clean,Not Applicable,CoRE 2019,Real,Machine Learning,1.46941,0.0,0.0,0.5798,0.39458,6.40104,2.85131,DOI: 10.5281/zenodo.3529371,CIF (P1 Symmetry),Open Source,
FAVGER_clean,FAVGER,CoRE 2019,Real,Machine Learning,1.54964,581.768,901.531,0.481,0.310395,5.35311,4.52327,DOI: 10.5281/zenodo.3530813,CIF (P1 Symmetry),Open Source,
INEBOT01_clean,INEBOT01,CoRE 2019,Real,Machine Learning,1.16256,0.0,0.0,0.4958,0.426471,5.94146,2.41019,DOI: 10.5281/zenodo.3532408,CIF (P1 Symmetry),Open Source,
SADVEB_clean,SADVEB,CoRE 2019,Real,Machine Learning,2.60318,377.718,983.265,0.4638,0.178167,5.28527,4.25585,DOI: 10.5281/zenodo.3536733,CIF (P1 Symmetry),Open Source,
GULCAS_clean,GULCAS,CoRE 2019,Real,Machine Learning,1.83607,465.181,854.103,0.4892,0.266439,4.32787,3.5712,DOI: 10.5281/zenodo.3531533,CIF (P1 Symmetry),Open Source,
PAVLOO_clean,PAVLOO,CoRE 2019,Real,Machine Learning,1.36764,669.362,915.445,0.5494,0.401715,4.63098,4.29599,DOI: 10.5281/zenodo.3535486,CIF (P1 Symmetry),Open Source,
FOFHAK_clean,FOFHAK,CoRE 2019,Real,Machine Learning,2.15496,469.5,1011.75,0.4808,0.223114,4.16875,3.58203,DOI: 10.5281/zenodo.3531032,CIF (P1 Symmetry),Open Source,
BUBTUP_clean,BUBTUP,CoRE 2019,Real,Machine Learning,1.23952,714.451,885.576,0.5112,0.412418,7.20698,3.66387,DOI: 10.5281/zenodo.3529042,CIF (P1 Symmetry),Open Source,
KEWBUL_clean,KEWBUL,CoRE 2019,Real,Machine Learning,1.48949,652.421,971.772,0.4996,0.335418,5.54329,4.14541,DOI: 10.5281/zenodo.3533169,CIF (P1 Symmetry),Open Source,
BEFKUU_clean,BEFKUU,CoRE 2019,Real,Machine Learning,1.45391,0.0,0.0,0.55,0.378291,6.95325,3.27391,DOI: 10.5281/zenodo.3528841,CIF (P1 Symmetry),Open Source,
WILGUV_clean,WILGUV,CoRE 2019,Real,Machine Learning,1.2255,694.5,851.111,0.5122,0.417951,6.22461,4.37106,DOI: 10.5281/zenodo.3542118,CIF (P1 Symmetry),Open Source,
ZUTBUN_clean,ZUTBUN,CoRE 2019,Real,Machine Learning,2.2828,454.67,1037.92,0.4626,0.202646,4.42995,3.86732,DOI: 10.5281/zenodo.3540036,CIF (P1 Symmetry),Open Source,
WAYMIU_CoRE,WAYMIU,CoRE,Real,Crystallographic properties,0.98047,1412.09,1384.51,0.72,0.60216,7.349,6.90533,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
VOBQEK_clean,VOBQEK,CoRE 2019,Real,Machine Learning,1.25034,0.0,0.0,0.523,0.418285,4.27979,3.23619,DOI: 10.5281/zenodo.3538283,CIF (P1 Symmetry),Open Source,
MUHNAG_clean,MUHNAG,CoRE 2019,Real,Machine Learning,1.40338,648.507,910.102,0.4596,0.327495,5.2054,3.59701,DOI: 10.5281/zenodo.3534388,CIF (P1 Symmetry),Open Source,
OSUPOJ_clean,OSUPOJ,CoRE 2019,Real,Machine Learning,1.85152,0.0,0.0,0.5186,0.280094,5.23504,2.7633,DOI: 10.5281/zenodo.3541394,CIF (P1 Symmetry),Open Source,
FAFBUL_clean,FAFBUL,CoRE 2019,Real,Machine Learning,1.72093,585.104,1006.92,0.4342,0.252305,6.49326,4.67833,DOI: 10.5281/zenodo.3530699,CIF (P1 Symmetry),Open Source,
QUSBOW_clean,QUSBOW,CoRE 2019,Real,Machine Learning,1.4732,673.575,992.31,0.4844,0.328808,5.75411,4.40444,DOI: 10.5281/zenodo.3541573,CIF (P1 Symmetry),Open Source,
MEJQOJ_CoRE,MEJQOJ,CoRE,Real,Crystallographic properties,1.21005,0.0,0.0,0.433911,0.447637,5.07328,3.68023,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
IZIKEJ_clean,IZIKEJ,CoRE 2019,Real,Machine Learning,1.02496,0.0,0.0,0.491,0.479044,4.49968,2.59304,DOI: 10.5281/zenodo.3532656,CIF (P1 Symmetry),Open Source,
RIPNIP_CoRE,RIPNIP,CoRE,Real,Crystallographic properties,1.54847,718.159,1112.05,0.409409,0.333761,5.40468,4.16072,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
OQESAF_CoRE,OQESAF,CoRE,Real,Crystallographic properties,1.19788,388.133,464.935,0.473593,0.454278,5.40051,4.82483,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
GOSDOJ_clean,GOSDOJ,CoRE 2019,Real,Machine Learning,1.37497,669.856,921.028,0.4812,0.349972,5.93614,3.97301,DOI: 10.5281/zenodo.3540656,CIF (P1 Symmetry),Open Source,
TEWFOS_clean,TEWFOS,CoRE 2019,Real,Machine Learning,1.20574,723.339,872.156,0.4772,0.395775,5.12439,3.80032,DOI: 10.5281/zenodo.3537291,CIF (P1 Symmetry),Open Source,
PUVHAR_clean,PUVHAR,CoRE 2019,Real,Machine Learning,3.62099,303.153,1097.71,0.452,0.124828,5.50897,4.11709,DOI: 10.5281/zenodo.3541507,CIF (P1 Symmetry),Open Source,
SIZGEO_clean,SIZGEO,CoRE 2019,Real,Machine Learning,1.80677,0.0,0.0,0.5266,0.291459,4.71719,3.11365,DOI: 10.5281/zenodo.3536970,CIF (P1 Symmetry),Open Source,
DUBXOP_clean,DUBXOP,CoRE 2019,Real,Machine Learning,1.47077,655.044,963.418,0.4628,0.314665,4.548,3.86413,DOI: 10.5281/zenodo.3530086,CIF (P1 Symmetry),Open Source,
DAPWAT_clean,DAPWAT,CoRE 2019,Real,Machine Learning,1.11433,0.0,0.0,0.497,0.446007,5.11113,2.83337,DOI: 10.5281/zenodo.3529801,CIF (P1 Symmetry),Open Source,
IQOHON_clean,IQOHON,CoRE 2019,Real,Machine Learning,1.13469,0.0,0.0,0.487,0.429193,4.86653,2.58263,DOI: 10.5281/zenodo.3532453,CIF (P1 Symmetry),Open Source,
XAYNAM_CoRE,XAYNAM,CoRE,Real,Crystallographic properties,1.39228,0.0,0.0,0.453059,0.3859,5.60047,3.20967,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
HETZOW_clean,HETZOW,CoRE 2019,Real,Machine Learning,1.5527,615.728,956.041,0.5024,0.323565,5.51262,3.86354,DOI: 10.5281/zenodo.3531786,CIF (P1 Symmetry),Open Source,
KUHVOZ01_clean,KUHVOZ01,CoRE 2019,Real,Machine Learning,1.51806,0.0,0.0,0.583,0.384042,6.83757,2.55142,DOI: 10.5281/zenodo.3533373,CIF (P1 Symmetry),Open Source,
IJASAO01_CoRE,IJASAO01,CoRE,Real,Crystallographic properties,1.21698,698.274,849.787,0.456235,0.436408,5.80287,4.05167,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
FORWAL_CoRE,FORWAL,CoRE,Real,Crystallographic properties,1.14086,0.0,0.0,0.402374,0.455473,6.10367,3.43163,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
HARHOA_clean,HARHOA,CoRE 2019,Real,Machine Learning,1.17907,0.0,0.0,0.5306,0.450016,5.54988,3.24749,DOI: 10.5281/zenodo.3540689,CIF (P1 Symmetry),Open Source,
